ID1_G,ID2_G,ID_T_G,ID_R_G,RESULT_G,DATE_G
1672,8721,11750,1,6-3 5-7 9-7,2015-06-22 00:00:00
3996,10590,11750,1,6-7(4) 6-4 6-3,2015-06-22 00:00:00
8313,736,11750,1,7-5 4-6 6-3,2015-06-22 00:00:00
20542,12495,11750,1,7-6(5) 2-6 6-2,2015-06-22 00:00:00
10415,24849,11750,1,6-4 6-2,2015-06-22 00:00:00
5058,25543,11750,1,7-6(8) 6-3,2015-06-22 00:00:00
16994,27482,11750,1,6-2 6-4,2015-06-22 00:00:00
7970,10901,11750,1,6-4 7-6(3),2015-06-22 00:00:00
520,13957,11750,1,6-1 6-4,2015-06-22 00:00:00
6080,21506,11750,1,6-4 5-7 6-3,2015-06-22 00:00:00
6962,18648,11750,1,6-3 6-1,2015-06-22 00:00:00
563,19962,11750,1,6-2 2-6 6-3,2015-06-22 00:00:00
14727,7801,11750,1,6-3 6-2,2015-06-22 00:00:00
7393,13576,11750,1,6-3 6-2,2015-06-22 00:00:00
763,23100,11750,1,4-6 6-3 7-5,2015-06-22 00:00:00
11492,575,11750,1,3-6 6-3 6-4,2015-06-22 00:00:00
745,891,11750,1,7-6(4) 3-6 6-3,2015-06-22 00:00:00
9839,4025,11750,1,6-2 6-3,2015-06-22 00:00:00
1113,17928,11750,1,6-3 7-5,2015-06-22 00:00:00
9878,43941,12072,4,5-7 7-6(1) 11-9,2015-06-22 00:00:00
6642,8946,12072,4,4-6 6-1 6-4,2015-06-22 00:00:00
13765,14739,11750,1,6-3 5-7 8-6,2015-06-22 00:00:00
5129,9475,11750,1,6-3 6-3,2015-06-22 00:00:00
8753,9584,11750,1,7-6(6) 6-4,2015-06-22 00:00:00
43940,43939,12072,4,6-3 6-7(3) 10-6,2015-06-22 00:00:00
9471,13844,11750,1,6-4 4-6 6-3,2015-06-22 00:00:00
12587,10844,11750,1,6-1 7-5,2015-06-22 00:00:00
7968,14814,11750,1,7-5 6-4,2015-06-22 00:00:00
26218,4454,11750,1,4-6 6-3 6-4,2015-06-22 00:00:00
7889,2379,11750,1,6-3 6-1,2015-06-22 00:00:00
9305,1823,11750,1,7-6(5) 7-6(2),2015-06-22 00:00:00
748,11224,11750,1,6-3 3-6 9-7,2015-06-22 00:00:00
4003,4461,11750,1,6-1 6-2,2015-06-22 00:00:00
1747,12534,11750,1,6-4 7-6(4),2015-06-22 00:00:00
4964,26923,11750,1,6-3 6-2,2015-06-22 00:00:00
10231,7555,11750,1,6-3 3-6 6-1,2015-06-22 00:00:00
6458,5083,11750,1,6-7(4) 6-4 6-4,2015-06-22 00:00:00
9831,13987,11750,1,6-3 6-2,2015-06-22 00:00:00
23301,7455,11750,1,6-4 6-4,2015-06-22 00:00:00
775,616,11750,1,6-3 4-6 10-8,2015-06-22 00:00:00
11940,24840,12072,4,6-3 6-4,2015-06-22 00:00:00
13799,17368,11750,1,6-2 3-0 ret.,2015-06-22 00:00:00
18524,6254,11750,1,7-6(5) 4-6 9-7,2015-06-22 00:00:00
29372,13048,11750,1,6-4 3-6 6-3,2015-06-22 00:00:00
20651,10637,11750,1,1-6 1-2 ret.,2015-06-22 00:00:00
7805,10828,11750,1,7-6(4) 6-4,2015-06-22 00:00:00
6831,7772,11749,4,1-6 7-6(3) 6-1,2015-06-23 00:00:00
762,9840,11749,4,6-4 6-4,2015-06-23 00:00:00
9488,875,11749,4,7-6(1) 7-6(3),2015-06-23 00:00:00
20655,1264,11750,1,6-3 6-4,2015-06-23 00:00:00
20104,19584,12072,4,6-2 6-4,2015-06-23 00:00:00
3676,18477,12072,4,6-1 6-2,2015-06-23 00:00:00
29932,14432,11749,4,6-1 6-4,2015-06-23 00:00:00
4009,673,11749,5,6-2 7-6(4),2015-06-23 00:00:00
3833,9675,11749,5,6-3 6-7(4) 6-1,2015-06-23 00:00:00
7806,10995,11749,5,7-6(4) 6-4,2015-06-23 00:00:00
3577,1576,11749,5,7-5 6-4,2015-06-23 00:00:00
7757,4084,11750,1,5-7 6-4 6-2,2015-06-23 00:00:00
13674,1936,11750,1,7-5 6-2,2015-06-23 00:00:00
17675,28171,11750,1,6-7(5) 6-4 6-0,2015-06-23 00:00:00
14716,695,11750,1,6-4 6-2,2015-06-23 00:00:00
7826,3639,11750,1,6-1 6-4,2015-06-23 00:00:00
1687,11181,11750,1,3-6 7-5 15-13,2015-06-23 00:00:00
9842,9517,11750,1,7-6(5) 6-7(3) 6-2,2015-06-23 00:00:00
18485,7803,11750,1,6-4 7-5,2015-06-23 00:00:00
12594,12661,11750,1,7-6(4) 4-6 6-4,2015-06-23 00:00:00
9516,11009,11750,1,6-4 2-6 7-5,2015-06-23 00:00:00
14745,1018,11750,1,6-3 6-4,2015-06-23 00:00:00
7345,10014,11750,1,6-1 6-2,2015-06-23 00:00:00
13820,21397,12072,4,6-1 6-3,2015-06-23 00:00:00
38808,43942,12072,4,6-3 6-3,2015-06-23 00:00:00
10011,3754,12072,4,5-7 6-2 6-4,2015-06-23 00:00:00
24008,7127,11749,5,6-7(7) 6-3 6-4,2015-06-23 00:00:00
7540,26059,11749,5,6-3 6-1,2015-06-23 00:00:00
18017,6831,11749,5,6-1 6-3,2015-06-23 00:00:00
3492,1042,11749,5,6-1 6-2,2015-06-23 00:00:00
1266,7295,11749,5,6-4 6-2,2015-06-23 00:00:00
20650,6002,11749,5,6-3 6-1,2015-06-23 00:00:00
4061,5961,11749,5,7-6(4) 6-4,2015-06-23 00:00:00
9658,9941,12072,4,6-4 2-6 6-2,2015-06-23 00:00:00
3682,22189,12072,4,1-6 6-4 6-1,2015-06-23 00:00:00
25533,11683,12072,4,6-3 6-4,2015-06-23 00:00:00
43322,38993,11749,4,6-3 6-2,2015-06-23 00:00:00
28978,43935,11749,4,6-1 6-4,2015-06-23 00:00:00
43936,43019,11749,4,3-6 7-6(5) 10-8,2015-06-23 00:00:00
7452,1841,11749,5,7-6(5) 6-7(5) 6-4,2015-06-23 00:00:00
762,791,11749,5,6-4 6-3,2015-06-23 00:00:00
468,29932,11749,5,6-3 6-3,2015-06-23 00:00:00
38313,19315,11750,1,6-3 6-2,2015-06-23 00:00:00
43937,43616,12072,4,5-7 7-5 10-8,2015-06-23 00:00:00
3054,23147,12072,4,6-2 6-2,2015-06-23 00:00:00
619,18771,12072,4,3-6 6-3 6-1,2015-06-23 00:00:00
1003,1679,11750,1,4-6 6-2 6-1,2015-06-23 00:00:00
41095,43933,11749,4,6-4 7-6(3),2015-06-23 00:00:00
17476,39613,11749,4,6-3 6-4,2015-06-23 00:00:00
4010,1035,11749,5,4-6 7-6(3) 7-6(0),2015-06-23 00:00:00
41312,44167,11750,1,6-4 6-1,2015-06-23 00:00:00
30263,44168,11750,1,7-6(2) 7-6(7),2015-06-23 00:00:00
44169,39067,11750,1,6-3 7-6(3),2015-06-23 00:00:00
29989,44170,11750,1,7-5 7-6(7),2015-06-23 00:00:00
20306,37446,11750,1,6-2 6-4,2015-06-23 00:00:00
44171,18854,11750,1,6-4 6-4,2015-06-23 00:00:00
12043,2860,12072,4,6-7(5) 6-4 6-3,2015-06-23 00:00:00
28508,34867,12072,4,6-3 6-2,2015-06-23 00:00:00
43945,38701,12072,4,6-3 6-1,2015-06-23 00:00:00
11923,9488,11749,5,6-7(5) 6-3 7-6(3),2015-06-23 00:00:00
38159,28613,11750,1,4-6 7-6(2) 13-11,2015-06-23 00:00:00
44260,40165,11749,4,6-4 6-2,2015-06-23 00:00:00
4009,24008,11749,6,6-3 6-3,2015-06-24 00:00:00
3833,7806,11749,6,3-6 6-4 6-4,2015-06-24 00:00:00
3492,1266,11749,6,7-5 6-4,2015-06-24 00:00:00
6850,9229,11750,2,4-6 6-2 9-7,2015-06-24 00:00:00
1672,11373,11750,2,7-5 6-4,2015-06-24 00:00:00
882,13799,11750,2,7-6(5) 6-4,2015-06-24 00:00:00
1718,3996,11750,2,7-6(10) 6-3,2015-06-24 00:00:00
9471,12587,11750,2,7-6(5) 7-6(4),2015-06-24 00:00:00
26218,7968,11750,2,7-6(8) 7-5,2015-06-24 00:00:00
11521,8313,11750,2,6-7(4) 7-6(4) 7-5,2015-06-24 00:00:00
20542,24225,11750,2,4-6 7-6(1) 6-2,2015-06-24 00:00:00
6080,520,11750,2,1-6 7-5 6-3,2015-06-24 00:00:00
563,6962,11750,2,6-1 7-6(3),2015-06-24 00:00:00
14727,13765,11750,2,6-3 6-4,2015-06-24 00:00:00
20104,14894,12072,5,7-5 6-3,2015-06-24 00:00:00
43938,43937,12072,9,6-2 6-2,2015-06-24 00:00:00
7540,18017,11749,6,7-6(2) 7-6(5),2015-06-24 00:00:00
4061,3577,11749,6,7-6(7) 7-6(3),2015-06-24 00:00:00
44260,28978,11749,9,4-6 7-6(1) 10-7,2015-06-24 00:00:00
16994,7970,11750,2,6-4 6-4,2015-06-24 00:00:00
9305,5129,11750,2,6-4 0-6 7-5,2015-06-24 00:00:00
4003,18524,11750,2,7-6(9) 6-4,2015-06-24 00:00:00
4964,29372,11750,2,4-6 6-4 6-4,2015-06-24 00:00:00
7805,8753,11750,2,7-6(5) 3-6 9-7,2015-06-24 00:00:00
1113,9839,11750,2,7-6(5) 4-6 6-3,2015-06-24 00:00:00
43944,43943,12072,4,6-4 2-6 10-6,2015-06-24 00:00:00
3682,4236,12072,5,6-4 6-4,2015-06-24 00:00:00
43932,25121,11749,4,3-6 6-2 11-9,2015-06-24 00:00:00
7452,20650,11749,6,6-3 6-3,2015-06-24 00:00:00
4010,11923,11749,6,6-4 6-1,2015-06-24 00:00:00
10415,5058,11750,2,7-6(5) 6-3,2015-06-24 00:00:00
7757,7889,11750,2,6-3 7-5,2015-06-24 00:00:00
7393,748,11750,2,4-6 6-4 6-2,2015-06-24 00:00:00
745,11492,11750,2,6-1 2-6 6-4,2015-06-24 00:00:00
1747,12594,11750,2,7-5 7-6(2),2015-06-24 00:00:00
9516,20655,11750,2,6-7(4) 6-3 6-2,2015-06-24 00:00:00
6458,10231,11750,2,6-1 6-7(3) 7-5,2015-06-24 00:00:00
9831,20651,11750,2,4-6 6-1 6-4,2015-06-24 00:00:00
24084,3676,12072,5,6-1 7-6(4),2015-06-24 00:00:00
762,468,11749,6,6-3 6-2,2015-06-24 00:00:00
17476,43936,11749,9,6-1 1-6 10-7,2015-06-24 00:00:00
13674,17675,11750,2,6-3 3-6 6-2,2015-06-24 00:00:00
14716,1003,11750,2,6-3 6-3,2015-06-24 00:00:00
1687,7826,11750,2,6-4 7-6(3),2015-06-24 00:00:00
9842,18485,11750,2,7-6(5) 6-4,2015-06-24 00:00:00
3316,763,11750,2,6-7(4) 6-3 6-4,2015-06-24 00:00:00
7345,14745,11750,2,3-6 6-3 6-4,2015-06-24 00:00:00
23301,775,11750,2,7-6(9) 6-3,2015-06-24 00:00:00
11940,20463,12072,5,7-5 6-4,2015-06-24 00:00:00
9878,43940,12072,9,4-6 6-3 10-8,2015-06-24 00:00:00
4009,3833,11749,9,6-4 6-4,2015-06-25 00:00:00
41095,43932,11749,9,6-4 3-6 10-7,2015-06-25 00:00:00
6850,1672,11750,3,6-3 6-1 4-6 6-2,2015-06-25 00:00:00
26218,9471,11750,3,6-1 7-6(3) 6-7(4) 7-6(4),2015-06-25 00:00:00
11521,20542,11750,3,6-4 6-3 6-2,2015-06-25 00:00:00
7393,9305,11750,3,7-6(6) 6-2 7-5,2015-06-25 00:00:00
7805,1113,11750,3,3-6 6-2 3-6 6-3 6-4,2015-06-25 00:00:00
3054,9658,12072,5,6-0 6-1,2015-06-25 00:00:00
38808,28508,12072,9,6-0 6-2,2015-06-25 00:00:00
43944,43945,12072,9,7-5 2-6 10-6,2015-06-25 00:00:00
9878,43938,12072,10,6-1 6-1,2015-06-25 00:00:00
17476,44260,11749,10,7-5 1-6 12-10,2015-06-25 00:00:00
1718,882,11750,3,5-7 7-6(5) 7-6(4) 7-6(6),2015-06-25 00:00:00
16994,10415,11750,3,4-6 4-6 6-3 7-6(7) 6-4,2015-06-25 00:00:00
6080,563,11750,3,6-4 7-6(3) 2-6 5-7 7-5,2015-06-25 00:00:00
14727,7757,11750,3,4-6 6-4 6-3 5-7 7-5,2015-06-25 00:00:00
14716,13674,11750,3,6-4 6-4 3-6 6-2,2015-06-25 00:00:00
9842,1687,11750,3,6-1 7-5 6-2,2015-06-25 00:00:00
4003,1747,11750,3,7-6(1) 6-3 6-4,2015-06-25 00:00:00
7345,9516,11750,3,7-6(7) 6-3 6-4,2015-06-25 00:00:00
9831,23301,11750,3,1-6 6-3 6-3 6-2,2015-06-25 00:00:00
3492,7540,11749,9,6-3 6-7(8) 7-6(6),2015-06-25 00:00:00
745,3316,11750,3,6-7(15) 6-4 6-1 1-6 6-4,2015-06-25 00:00:00
6458,4964,11750,3,6-7(4) 7-6(5) 6-4 7-6(1),2015-06-25 00:00:00
12043,13820,12072,5,2-6 6-4 7-6(5),2015-06-25 00:00:00
25533,6642,12072,5,6-3 6-2,2015-06-25 00:00:00
4061,4010,11749,9,5-7 7-6(8) 6-4,2015-06-25 00:00:00
619,10011,12072,5,6-2 6-4,2015-06-25 00:00:00
7452,762,11749,9,6-4 4-6 7-6(4),2015-06-25 00:00:00
43322,43934,11749,9,w/o,2015-06-25 00:00:00
3492,4009,11749,10,1-2 ret.,2015-06-26 00:00:00
4061,7452,11749,10,4-6 6-3 7-5,2015-06-26 00:00:00
3054,12043,12072,9,6-4 6-4,2015-06-26 00:00:00
20104,3682,12072,9,6-3 6-2,2015-06-26 00:00:00
38808,43944,12072,10,6-2 6-4,2015-06-26 00:00:00
41095,43322,11749,10,2-6 6-2 11-9,2015-06-26 00:00:00
11940,24084,12072,9,7-6(4) 6-3,2015-06-26 00:00:00
25533,619,12072,9,6-0 1-6 6-4,2015-06-26 00:00:00
7260,13592,12073,1,6-4 7-5,2015-06-27 00:00:00
26103,44263,12073,1,6-4 6-2,2015-06-27 00:00:00
11981,18650,12073,1,6-0 6-2,2015-06-27 00:00:00
12871,28290,12073,1,6-1 6-1,2015-06-27 00:00:00
18497,44264,12073,1,6-0 6-0,2015-06-27 00:00:00
6528,11948,12074,1,7-5 6-3,2015-06-27 00:00:00
14482,8573,12074,1,6-4 4-6 6-3,2015-06-27 00:00:00
41095,17476,11749,12,6-2 7-5,2015-06-27 00:00:00
23299,14856,12073,1,7-5 6-2,2015-06-27 00:00:00
26313,9109,12073,1,4-6 6-2 6-4,2015-06-27 00:00:00
10400,9898,12073,1,7-5 6-4,2015-06-27 00:00:00
17837,17419,12073,1,6-1 6-0,2015-06-27 00:00:00
20100,14884,12074,1,6-1 7-5,2015-06-27 00:00:00
8515,12195,12074,1,7-6(6) 6-4,2015-06-27 00:00:00
19584,10465,12074,1,6-1 6-2,2015-06-27 00:00:00
3492,4061,11749,12,7-6(1) 7-6(6),2015-06-27 00:00:00
3054,20104,12072,10,6-4 6-1,2015-06-27 00:00:00
29136,44261,12073,1,6-3 5-7 6-3,2015-06-27 00:00:00
8660,12873,12073,1,6-4 3-6 7-6(6),2015-06-27 00:00:00
13820,18122,12074,1,6-4 6-0,2015-06-27 00:00:00
18720,12582,12074,1,6-2 6-0,2015-06-27 00:00:00
21398,1945,12074,1,6-3 6-7(2) 6-2,2015-06-27 00:00:00
11940,25533,12072,10,6-2 6-4,2015-06-27 00:00:00
8049,44262,12073,1,6-2 6-1,2015-06-27 00:00:00
3685,11309,12073,1,6-3 6-2,2015-06-27 00:00:00
2107,13683,12073,1,6-7(8) 7-6(3) 6-3,2015-06-27 00:00:00
651,31700,12074,1,6-1 6-2,2015-06-27 00:00:00
8652,7302,12074,1,6-0 6-3,2015-06-27 00:00:00
10202,29672,12074,1,6-2 6-0,2015-06-27 00:00:00
18612,11489,12074,1,3-6 6-3 6-3,2015-06-27 00:00:00
18477,1534,12074,1,6-3 6-3,2015-06-27 00:00:00
9878,38808,12072,12,6-3 6-4,2015-06-27 00:00:00
3682,29467,12074,1,6-2 6-4,2015-06-27 00:00:00
1782,18348,12074,1,7-6(4) 7-5,2015-06-27 00:00:00
7234,14329,12074,1,4-6 7-5 6-3,2015-06-27 00:00:00
12871,18497,12073,2,6-4 6-3,2015-06-28 00:00:00
10400,17837,12073,2,6-4 6-2,2015-06-28 00:00:00
18720,14482,12074,2,7-6(3) 2-1 ret.,2015-06-28 00:00:00
19584,8652,12074,2,6-2 6-2,2015-06-28 00:00:00
13617,7260,12073,2,6-4 4-6 6-3,2015-06-28 00:00:00
11981,26103,12073,2,6-3 6-1,2015-06-28 00:00:00
8515,20100,12074,2,7-6(5) 7-6(4),2015-06-28 00:00:00
10202,18612,12074,2,6-4 6-2,2015-06-28 00:00:00
11373,29136,12073,2,6-1 6-1,2015-06-28 00:00:00
3685,8049,12073,2,6-3 6-0,2015-06-28 00:00:00
23299,26313,12073,2,3-1 ret.,2015-06-28 00:00:00
2107,8660,12073,2,6-3 7-5,2015-06-28 00:00:00
7234,6528,12074,2,6-3 4-6 7-5,2015-06-28 00:00:00
13820,651,12074,2,6-4 3-6 7-5,2015-06-28 00:00:00
18477,3682,12074,2,6-3 6-2,2015-06-28 00:00:00
11940,3054,12072,12,6-1 7-6(6),2015-06-28 00:00:00
1782,21398,12074,2,7-5 6-3,2015-06-28 00:00:00
6101,11521,11750,4,6-3 6-2 7-6(4),2015-06-29 00:00:00
20650,1576,11750,4,2-6 6-3 6-4 6-4,2015-06-29 00:00:00
11226,6458,11750,4,7-6(4) 6-1 6-1,2015-06-29 00:00:00
22434,17829,11750,4,6-0 6-2 7-6(6),2015-06-29 00:00:00
11373,3685,12073,3,6-4 6-2,2015-06-29 00:00:00
13617,11981,12073,3,6-3 6-4,2015-06-29 00:00:00
12871,10400,12073,3,7-6(5) 7-5,2015-06-29 00:00:00
13820,18720,12074,3,6-2 6-3,2015-06-29 00:00:00
10202,19584,12074,3,6-2 6-2,2015-06-29 00:00:00
18477,1782,12074,3,6-3 6-4,2015-06-29 00:00:00
5992,678,11750,4,6-4 6-4 6-4,2015-06-29 00:00:00
7540,22432,11750,4,7-6(7) 7-6(3) 6-4,2015-06-29 00:00:00
672,9675,11750,4,4-6 6-2 6-3 6-7(5) 13-11,2015-06-29 00:00:00
18016,6228,11750,4,5-7 4-6 6-3 6-2 6-3,2015-06-29 00:00:00
36588,44275,11750,4,5-7 7-6(5) 7-6(3) 6-1,2015-06-29 00:00:00
2107,23299,12073,3,6-4 6-1,2015-06-29 00:00:00
10507,23816,12073,4,6-2 7-6(5),2015-06-29 00:00:00
41724,44297,12073,4,6-2 6-4,2015-06-29 00:00:00
8515,7234,12074,3,6-4 6-0,2015-06-29 00:00:00
7801,12097,12074,4,2-6 6-3 7-6(6),2015-06-29 00:00:00
558,7,11750,4,3-6 6-3 4-6 6-0 11-9,2015-06-29 00:00:00
11522,14177,11750,4,6-3 3-6 2-6 6-2 6-3,2015-06-29 00:00:00
38278,44265,11750,4,6-3 7-6(1) 6-1,2015-06-29 00:00:00
9521,13269,11750,4,6-2 6-1 6-4,2015-06-29 00:00:00
44169,44277,11750,4,6-4 6-2 4-6 6-3,2015-06-29 00:00:00
1042,854,11750,4,6-1 6-2 6-4,2015-06-29 00:00:00
22,12190,11750,4,6-2 6-3 4-6 6-2,2015-06-29 00:00:00
11704,838,11750,4,6-2 6-3 3-6 7-6(4),2015-06-29 00:00:00
10014,20648,12073,4,3-6 6-3 6-4,2015-06-29 00:00:00
16386,44294,12073,4,6-2 3-6 10-4,2015-06-29 00:00:00
38155,37829,12073,4,6-4 6-2,2015-06-29 00:00:00
16275,44295,12073,4,6-3 6-4,2015-06-29 00:00:00
736,9517,12073,4,6-3 6-4,2015-06-29 00:00:00
3639,7555,12074,4,7-5 6-1,2015-06-29 00:00:00
20492,44282,12074,4,3-6 6-3 10-6,2015-06-29 00:00:00
44284,44283,12074,4,6-3 6-2,2015-06-29 00:00:00
14727,26059,11750,4,1-6 6-2 3-6 6-2 10-8,2015-06-29 00:00:00
7459,20193,11750,4,6-2 7-5 3-6 6-3,2015-06-29 00:00:00
13429,3577,11750,4,6-7(4) 4-6 6-3 6-2 6-2,2015-06-29 00:00:00
5961,7818,11750,4,6-4 6-3 6-2,2015-06-29 00:00:00
8806,3833,11750,4,6-3 6-7(4) 6-2 3-6 6-3,2015-06-29 00:00:00
1092,11923,11750,4,6-2 7-5 7-6(3),2015-06-29 00:00:00
5054,2904,11750,4,5-7 6-1 6-4 6-4,2015-06-29 00:00:00
9831,84,11750,4,6-2 6-3 6-4,2015-06-29 00:00:00
11178,5127,11750,4,6-3 6-7(5) 4-6 6-1 6-4,2015-06-29 00:00:00
7805,9842,11750,4,4-6 4-6 7-6(4) 6-4 6-4,2015-06-29 00:00:00
674,16994,11750,4,6-3 6-2 6-2,2015-06-29 00:00:00
6431,12534,12073,4,6-4 6-4,2015-06-29 00:00:00
37351,44279,12074,4,6-3 6-1,2015-06-29 00:00:00
26445,44285,12074,4,6-2 6-4,2015-06-29 00:00:00
1035,728,11750,4,6-3 6-4 6-2,2015-06-29 00:00:00
11701,12083,11750,4,7-6(4) 6-4 6-7(4) 6-3,2015-06-29 00:00:00
9833,5844,11750,4,6-2 5-2 ret.,2015-06-29 00:00:00
5837,1569,11750,4,7-6(5) 6-4 6-4,2015-06-29 00:00:00
24008,918,11750,4,6-3 1-6 6-3 3-6 9-7,2015-06-29 00:00:00
4009,6627,11750,4,5-7 6-2 6-4 6-4,2015-06-29 00:00:00
11953,11940,11750,4,6-3 6-0 6-4,2015-06-29 00:00:00
616,13987,12074,4,7-5 6-3,2015-06-29 00:00:00
7757,26421,12073,4,6-3 6-4,2015-06-30 00:00:00
14465,21506,12074,4,6-4 4-2 ret.,2015-06-30 00:00:00
20104,20465,12074,4,6-4 6-2,2015-06-30 00:00:00
28073,18648,12074,4,6-1 6-2,2015-06-30 00:00:00
8515,11224,12074,4,5-7 6-2 6-2,2015-06-30 00:00:00
7452,20847,11750,4,7-6(4) 6-1 6-2,2015-06-30 00:00:00
12043,75,11750,4,6-4 6-4 6-3,2015-06-30 00:00:00
1837,9840,11750,4,6-1 6-3 7-6(6),2015-06-30 00:00:00
13617,11373,12073,4,6-7(6) 6-4 6-3,2015-06-30 00:00:00
882,11981,12073,4,6-3 6-1,2015-06-30 00:00:00
2107,24084,12073,4,7-6(8) 4-6 6-4,2015-06-30 00:00:00
8721,10813,12074,4,6-2 6-3,2015-06-30 00:00:00
10202,29372,12074,4,3-6 6-2 6-4,2015-06-30 00:00:00
4067,6831,11750,4,6-4 6-3 6-2,2015-06-30 00:00:00
7295,7345,11750,4,6-1 6-4 3-6 6-3,2015-06-30 00:00:00
677,7127,11750,4,6-4 6-2 6-4,2015-06-30 00:00:00
655,26218,11750,4,6-7(2) 6-2 6-4 7-6(2),2015-06-30 00:00:00
791,8396,11750,4,6-3 6-2 6-2,2015-06-30 00:00:00
14716,11881,11750,4,6-4 7-6(3) 6-2,2015-06-30 00:00:00
9488,17474,11750,4,6-3 3-6 6-3 6-3,2015-06-30 00:00:00
11517,6002,11750,4,7-6(2) 6-2 3-6 3-6 7-5,2015-06-30 00:00:00
4061,6080,11750,4,7-5 6-3 6-4,2015-06-30 00:00:00
19,13447,11750,4,6-1 6-3 6-3,2015-06-30 00:00:00
3996,10819,12073,4,6-4 6-1,2015-06-30 00:00:00
14739,4236,12073,4,6-4 6-7(3) 6-3,2015-06-30 00:00:00
12871,1003,12073,4,6-3 6-2,2015-06-30 00:00:00
13820,11683,12074,4,6-4 7-6(4),2015-06-30 00:00:00
18477,4454,12074,4,3-6 6-1 6-3,2015-06-30 00:00:00
641,1936,12074,4,4-6 7-6(9) 6-4,2015-06-30 00:00:00
15323,29989,11750,4,3-6 4-6 7-6(6) 6-4 15-13,2015-06-30 00:00:00
9094,6850,11750,4,7-6(2) 3-6 6-7(4) 7-6(4) 6-3,2015-06-30 00:00:00
29801,44274,11750,4,6-3 6-4 7-5,2015-07-01 00:00:00
25121,17476,11750,4,7-6(2) 6-2 6-4,2015-07-01 00:00:00
11522,14727,11750,5,7-6(3) 6-4 7-6(5),2015-07-01 00:00:00
11226,18016,11750,5,7-6(3) 6-1 6-1,2015-07-01 00:00:00
11953,11178,11750,5,7-6(8) 6-2 7-6(2),2015-07-01 00:00:00
674,7805,11750,5,6-0 6-3 6-3,2015-07-01 00:00:00
13617,14739,12073,5,6-2 6-2,2015-07-01 00:00:00
7757,882,12073,5,6-2 3-6 6-2,2015-07-01 00:00:00
6431,736,12073,5,4-6 6-4 6-4,2015-07-01 00:00:00
7801,17357,12074,5,6-4 6-2,2015-07-01 00:00:00
37351,44280,12074,9,3-6 6-2 10-8,2015-07-01 00:00:00
20937,42730,11750,4,7-6(3) 4-6 6-4 3-6 10-8,2015-07-01 00:00:00
41312,43296,11750,4,6-3 7-6(4) 6-1,2015-07-01 00:00:00
15925,38313,11750,4,6-1 6-4 4-6 7-6(7),2015-07-01 00:00:00
5992,558,11750,5,6-4 6-2 6-3,2015-07-01 00:00:00
5837,9521,11750,5,6-2 7-6(8) 6-4,2015-07-01 00:00:00
22434,1042,11750,5,7-6(5) 6-3 6-4,2015-07-01 00:00:00
11704,22,11750,5,6-0 6-2 6-7(5) 7-6(4),2015-07-01 00:00:00
3054,563,12073,5,6-3 ret.,2015-07-01 00:00:00
1075,9043,11750,4,6-4 7-6(3) 6-4,2015-06-30 00:00:00
4146,6848,11750,4,7-6(2) 6-3 7-6(4),2015-06-30 00:00:00
6642,7393,11750,4,7-6(3) 6-3 7-6(5),2015-06-30 00:00:00
468,5838,11750,4,6-2 7-6(4) 6-4,2015-06-30 00:00:00
25543,5083,12073,4,6-4 6-4,2015-06-30 00:00:00
44296,29146,12073,4,6-4 6-1,2015-06-30 00:00:00
14745,3754,12073,4,6-2 6-3,2015-06-30 00:00:00
44280,44281,12074,4,6-4 6-4,2015-06-30 00:00:00
25533,20655,12074,4,6-2 5-7 7-6(5),2015-06-30 00:00:00
17357,7826,12074,4,4-6 7-5 3-0 ret.,2015-06-30 00:00:00
36399,17511,11750,4,6-4 7-6(3) 3-6 7-5,2015-06-30 00:00:00
25165,1266,11750,4,4-6 7-6(5) 6-2 1-6 9-7,2015-06-30 00:00:00
6081,1718,11750,4,6-2 3-6 6-4 6-2,2015-06-30 00:00:00
578,13277,11750,4,7-6(4) 6-4 3-6 7-5,2015-06-30 00:00:00
1841,961,11750,4,3-6 6-4 3-6 7-5 6-4,2015-06-30 00:00:00
5917,14432,11750,4,6-4 6-4 7-5,2015-06-30 00:00:00
4010,4045,11750,4,6-4 6-4 7-5,2015-06-30 00:00:00
39067,44290,12073,4,5-0 ret.,2015-06-30 00:00:00
20043,44293,12073,4,6-2 6-1,2015-06-30 00:00:00
9259,9839,12073,4,7-6(5) 6-3,2015-06-30 00:00:00
3054,13048,12073,4,6-4 6-0,2015-06-30 00:00:00
563,18370,12073,4,4-6 6-3 6-3,2015-06-30 00:00:00
44289,43619,12074,4,6-3 5-7 10-8,2015-06-30 00:00:00
619,13765,12074,4,6-0 6-3,2015-06-30 00:00:00
7806,745,11750,4,6-7(4) 6-0 6-4 6-1,2015-06-30 00:00:00
4003,762,11750,4,3-6 6-3 7-5 6-4,2015-06-30 00:00:00
3985,685,11750,4,7-6(8) 6-7(3) 6-4 3-6 6-2,2015-06-30 00:00:00
6691,3492,11750,4,6-2 6-2 3-2 ret.,2015-06-30 00:00:00
7772,10415,11750,4,6-7(4) 6-2 6-4 6-3,2015-06-30 00:00:00
18017,2123,11750,4,7-6(7) 7-6(6) 6-4,2015-06-30 00:00:00
10995,427,11750,4,7-5 1-6 4-6 6-3 6-4,2015-06-30 00:00:00
831,7043,11750,4,6-2 6-7(8) 7-6(3) 7-6(5),2015-06-30 00:00:00
23100,1747,12074,4,6-1 7-6(5),2015-06-30 00:00:00
